"Front","Back","Tags"
"<br>:PROPERTIES:<br>:ID:       b05771c4-fa25-4742-88ce-3d84fae76ddc<br>:END:<br><br>A concrete mix requires two admixtures: a minimum of 3 doses but no more than 9 doses of admixture A, and a minimum of 8 doses of admixture B. The maximum sum of both doses is 16. The costs of admixtures A and B are $4 and $12 per dose, respectively. The least cost of admixtures to produce the mix is most nearly<br><br>$($A$)$<br><br>$101<br><br>$($B$)$<br><br>$108<br><br>$($C$)$<br><br>$192<br><br>$($D$)$<br><br>$216<br><br>"," <br><br>Assume that the concrete mix contains &lt;em&gt;x&lt;/em&gt; units of admixture A and &lt;em&gt;y&lt;/em&gt; units of admixture B. Calculate the mix cost, &lt;em&gt;W&lt;/em&gt;, as<br>&lt;img src=&quot;000635.png&quot;&gt; <br>The mix requires both admixtures. To keep the mix cost to a minimum, three conditions must be satisfied.<br>&lt;img src=&quot;000542.png&quot;&gt; <br>Graph the conditions as shown. The shaded area bound by the three points marked 1, 2, and 3 represents the limits that satisfy the inequalities. The mix cost &lt;em&gt;W&lt;/em&gt; lies within or at the boundaries of the shaded area. The value of &lt;em&gt;W&lt;/em&gt; closest to the origin would yield the minimum mix cost. Compute the cost for the three corners of the shaded area. By inspection, the corner $($3,8$)$ is located closest to the origin and provides the least expensive mix design.<br>&lt;img src=&quot;000195.png&quot;&gt;  <br>Determine the minimum cost, &lt;em&gt;W&lt;/em&gt;min, as<br>&lt;img src=&quot;000071.png&quot;&gt;  <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_21"
"<br>:PROPERTIES:<br>:ID:       06548fd2-69a8-4a6c-80d4-1ecc9ac1fee0<br>:END:<br><br>A machine is covered by the manufacturer’s warranty for the first year. After this, the repair cost is expected to be as follows.<br>     cost amount    at the end of year 2 $1000  at the end of year 3 $2000  at the end of year 4 $3000  at the end of year 5 $4000  <br>The interest rate is 8%. The annual equivalent repair cost is most nearly<br><br>$($A$)$<br><br>$1800<br><br>$($B$)$<br><br>$2000<br><br>$($C$)$<br><br>$2200<br><br>$($D$)$<br><br>$2400<br><br>"," <br><br>The cost grows linearly, as shown.<br>&lt;img src=&quot;000190.png&quot;&gt;  <br>The growth increment is &lt;em&gt;G&lt;/em&gt; = $1000. From the factor table,<br>&lt;img src=&quot;000140.png&quot;&gt; <br>***The answer is $($A$)$.***<br><br>","ME_Exam,Problem_22"
"<br>:PROPERTIES:<br>:ID:       098763aa-deb3-4052-a57e-1c62e4885471<br>:END:<br><br>A design firm anticipates that it will need to upgrade its computers and drafting system in 5 years. The upgrade will cost $500,000. The firm makes deposits every month into an account that earns 0.5% interest compounded monthly. The minimum amount of money the firm should deposit every month to save for the anticipated cost is most nearly<br><br>$($A$)$<br><br>$7150<br><br>$($B$)$<br><br>$8330<br><br>$($C$)$<br><br>$8850<br><br>$($D$)$<br><br>$100,000<br><br>"," <br><br>The monthly return is 0.5%. The number of monthly deposits in 5 years will be 60. Use the factor tables to determine the monthly deposit as<br>&lt;img src=&quot;000411.png&quot;&gt; <br>***The answer is $($A$)$.***<br><br>","ME_Exam,Problem_23"
"<br>:PROPERTIES:<br>:ID:       9c3a48ea-8bdd-48ef-8d11-1acdf98c0125<br>:END:<br><br>A repair project will take 1 year to complete. It will cost $100,000 now and $50,000 at the beginning of the second year. The restoration will extend the life of the facility by 3 years after completion. At a 10% annual rate of return, the yearly minimum income the project should produce to make the project feasible is most nearly<br><br>$($A$)$<br><br>$64,000<br><br>$($B$)$<br><br>$65,000<br><br>$($C$)$<br><br>$66,000<br><br>$($D$)$<br><br>$67,000<br><br>"," <br><br>For the project to be feasible, its present worth must be positive $($greater than zero$)$. Let the annual income from the project be &lt;em&gt;X&lt;/em&gt;, as shown.<br>&lt;img src=&quot;000162.png&quot;&gt;  <br>For a 10% annual return, use factor tables to determine present worth as<br>&lt;img src=&quot;000586.png&quot;&gt;  <br>***The answer is $($A$)$.***<br><br>","ME_Exam,Problem_24"
"<br>:PROPERTIES:<br>:ID:       82694641-2cd5-4d9e-874c-010bb5190fa6<br>:END:<br><br>A steel ring with 300 mm mean diameter is made of a 20 mm by 20 mm cross section. It is uniformly wound with 400 turns of wire that is 2 mm square in cross section. Steel’s permeability is 8.8 × 10−3 H/m. The self-inductance of the coil is most nearly<br><br>$($A$)$<br><br>0.2 H<br><br>$($B$)$<br><br>0.6 H<br><br>$($C$)$<br><br>8 H<br><br>$($D$)$<br><br>9 H<br><br>"," <br><br>The following information is given.<br>&lt;img src=&quot;000754.png&quot;&gt; <br>See the *NCEES Handbook,* Electrical and Computer Engineering section. The inductance &lt;em&gt;L&lt;/em&gt; of a coil of &lt;em&gt;N&lt;/em&gt; turns wound on a core with cross-sectional area &lt;em&gt;A&lt;/em&gt; and permeability &lt;em&gt;μ&lt;/em&gt; with a mean path of &lt;em&gt;l&lt;/em&gt; is calculated as<br>&lt;img src=&quot;000734.png&quot;&gt; <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_25"
"<br>:PROPERTIES:<br>:ID:       ff5a99cb-05e0-44ac-b9de-43b3f5018c27<br>:END:<br><br>A capacitor consists of two square aluminum plates 11 mm apart, each 100 mm square with sides parallel to each other. The relative permittivity of natural rubber is 7. The capacitance is most nearly<br><br>$($A$)$<br><br>30 &lt;em&gt;μμ&lt;/em&gt;F<br><br>$($B$)$<br><br>56 &lt;em&gt;μμ&lt;/em&gt;F<br><br>$($C$)$<br><br>62 &lt;em&gt;μμ&lt;/em&gt;F<br><br>$($D$)$<br><br>70 &lt;em&gt;μμ&lt;/em&gt;F<br><br>"," <br><br>See the *NCEES Handbook*, Electrical and Computer Engineering section. A parallel plate capacitor with an area &lt;em&gt;A&lt;/em&gt;, with plates separated a distance &lt;em&gt;d&lt;/em&gt; by an insulator with a permittivity &lt;em&gt;ε&lt;/em&gt;, has a capacitance of<br>&lt;img src=&quot;000409.png&quot;&gt; <br>The absolute permittivity of air is<br>&lt;img src=&quot;000729.png&quot;&gt;  <br>The relatively permittivity of natural rubber is<br>&lt;img src=&quot;000161.png&quot;&gt; <br>Therefore, the permittivity of natural rubber is<br>&lt;img src=&quot;000265.png&quot;&gt; <br>The plate area is calculated as<br>&lt;img src=&quot;000730.png&quot;&gt;  <br>Finally, determine the capacitance, &lt;em&gt;C&lt;/em&gt;, as<br>&lt;img src=&quot;000254.png&quot;&gt; <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_26"
"<br>:PROPERTIES:<br>:ID:       52f7ad54-fe65-4db3-b8d8-f7df4a1b9748<br>:END:<br><br>Two theorems are defined among the following statements.<br><br>$($A$)$<br><br>Whatever amount of current goes into a node of the circuit must come out of the node.<br><br>$($B$)$<br><br>The algebraic sum of the voltages is zero around any loop in the circuit.<br><br>$($C$)$<br><br>Any circuit can be reduced to a single current source with a parallel resistance.<br><br>$($D$)$<br><br>Any circuit can be reduced to a single voltage source in series with a resistance.<br><br>Move each applicable statement to the appropriate row.<br>     1. Thevenin theorem   2. Norton theorem  <br><br>"," <br><br>See the *NCEES Handbook* Electrical and Computer Engineering section.<br><br>Kirchhoff’s current law states that whatever current goes into a node of the circuit must come out of the node. This is stated in statement A.<br><br>Kirchhoff’s voltage law states that the algebraic sum of the voltages is zero around any loop in the circuit. This is stated in statement B.<br><br>The Norton theorem states that any given complicated circuit can be reduced to a single current source with a parallel resistance. Its diagram is given in the *NCEES Handbook*. This is stated in statement C, and it provides one part of the answer.<br><br>The Thevenin theorem states that any given complicated circuit can be reduced to a single voltage source in series with a resistance. Its diagram is given in the *NCEES Handbook*. This is stated in statement D, and it provides the second part of the answer.<br><br>***The answer is***<br>     1. Thevenin theorem D  2. Norton theorem C <br><br>","ME_Exam,Problem_27"
"<br>SCHEDULED: &lt;2024-06-27 Thu&gt;<br>:PROPERTIES:<br>:ID:       e0ca6241-8c9c-4322-92c5-91ba927dd700<br>:DRILL_LAST_INTERVAL: 3.0<br>:DRILL_REPEATS_SINCE_FAIL: 1<br>:DRILL_TOTAL_REPEATS: 1<br>:DRILL_FAILURE_COUNT: 0<br>:DRILL_AVERAGE_QUALITY: 0.0<br>:DRILL_EASE: 2.5<br>:DRILL_LAST_QUALITY: 3<br>:DRILL_LAST_REVIEWED: [Y-06-23 Sun 03:%]<br>:END:<br><br>A sawtooth waveform is shown.<br>&lt;img src=&quot;000676.png&quot;&gt;  <br>In the waveform, the voltage increases linearly. The root-mean-square $($rms$)$ voltage is most nearly<br><br>$($A$)$<br><br>30 V<br><br>$($B$)$<br><br>35 V<br><br>$($C$)$<br><br>64 V<br><br>$($D$)$<br><br>220 V<br><br>"," <br><br>The effective or rms value for a periodic waveform with period &lt;em&gt;T&lt;/em&gt; is given in the *NCEES Handbook*, Electrical and Computer Engineering section, as<br>&lt;img src=&quot;000309.png&quot;&gt;  <br><br>**step 1: **<br><br>Determine the equation of the voltage at time interval &lt;em&gt;t&lt;/em&gt;. The line equation that is passing the origin is<br>&lt;img src=&quot;000097.png&quot;&gt;  <br>The slope &lt;em&gt;m&lt;/em&gt; is<br>&lt;img src=&quot;000069.png&quot;&gt;  <br>From the waveform equation,<br>&lt;img src=&quot;000390.png&quot;&gt; <br><br>**step 2: **<br><br>Using the above data, determine the rms value of voltage.<br>&lt;img src=&quot;000182.png&quot;&gt;<br><br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_28"
"<br>:PROPERTIES:<br>:ID:       d852ff68-01bd-497e-aa44-15f962a6a61f<br>:END:<br><br>A DC series motor is supplied with 110 V, and the input current is 20 A. The armature resistance is 0.4 Ω, and the field resistance is 0.2 Ω. The other losses add up to 250 W, and the voltage drop at the brushes is 3 V. The efficiency of the motor is most nearly<br><br>$($A$)$<br><br>45%<br><br>$($B$)$<br><br>55%<br><br>$($C$)$<br><br>65%<br><br>$($D$)$<br><br>75%<br><br>"," <br><br>The motor efficiency is defined as the ratio of motor power output to the power input.<br>&lt;img src=&quot;000771.png&quot;&gt;  <br>See the *NCEES Handbook*, Electrical and Computer Engineering section. Power absorbed by a resistive element is given as<br>&lt;img src=&quot;000289.png&quot;&gt; <br>The motor circuit is shown.<br>&lt;img src=&quot;000747.png&quot;&gt;  <br>Determine the power input to the motor.<br>&lt;img src=&quot;000735.png&quot;&gt; <br>The problem states four types of losses.<br><br>**step 1: **<br><br>Determine power loss in the armature.<br>&lt;img src=&quot;000083.png&quot;&gt;<br><br>**step 2: **<br><br>Determine power loss in the field.<br>&lt;img src=&quot;000342.png&quot;&gt;<br><br>**step 3: **<br><br>Determine power loss in the brushes.<br>&lt;img src=&quot;000204.png&quot;&gt; <br>It is known that friction loss is 250 W.<br><br>**step 4: **<br><br>Determine the total power loss.<br>&lt;img src=&quot;000043.png&quot;&gt;<br><br>**step 5: **<br><br>Determine the power output.<br>&lt;img src=&quot;000497.png&quot;&gt;<br><br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_29"
"<br>:PROPERTIES:<br>:ID:       8cb84aec-de10-4ab2-8039-bcaceeda60d7<br>:END:<br><br>Several nonparallel forces hold a rigid body in equilibrium. Which of the following statements is true about the forces?<br><br>$($A$)$<br><br>The forces must be coplanar.<br><br>$($B$)$<br><br>The forces must be concurrent.<br><br>$($C$)$<br><br>The forces must be equal in magnitude.<br><br>$($D$)$<br><br>The forces must form an equilateral triangle.<br><br>"," <br><br>See the *NCEES Handbook*, Statics: Equilibrium Requirements section. For equilibrium to occur under a system of forces, two conditions must be met.<br>&lt;img src=&quot;000207.png&quot;&gt; <br>The problem states the forces are nonparallel. In other words, the forces meet at a point. A system of forces that meet at a point are called concurrent forces. The resultant moment of the system of concurrent forces about their meeting point is zero. Therefore, the forces must be concurrent; otherwise, there would be a resultant moment of the point, and the body would not be in equilibrium.<br><br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_30"
"<br>:PROPERTIES:<br>:ID:       29ff2da8-c16f-4e14-9017-ded524ac7536<br>:END:<br><br>Four truss elements are connected at a node as shown. Force &lt;em&gt;F&lt;/em&gt;1 is 10 kN compressive, and force &lt;em&gt;F&lt;/em&gt;4 is 20 kN compressive.<br>&lt;img src=&quot;000523.png&quot;&gt;  <br>Forces &lt;em&gt;F&lt;/em&gt;2 and &lt;em&gt;F&lt;/em&gt;3 are, respectively,<br><br>$($A$)$<br><br>6 kN $($compression$)$, 8 kN $($tension$)$<br><br>$($B$)$<br><br>6 kN $($tension$)$, 8 kN $($compression$)$<br><br>$($C$)$<br><br>6 kN $($tension$)$, 8 kN $($tension$)$<br><br>$($D$)$<br><br>6 kN $($compression$)$, 8 kN $($compression$)$<br><br>"," <br><br>A force with its arrow pointing toward a joint denotes a compressive force, and a force with its arrow pointing away from a joint denotes a tensile force. Assume that forces &lt;em&gt;F&lt;/em&gt;2 and &lt;em&gt;F&lt;/em&gt;3 are positive. From equilibrium, the sums of the force components in the &lt;em&gt;x&lt;/em&gt;- and &lt;em&gt;y&lt;/em&gt;-directions are zero.<br>&lt;img src=&quot;000663.png&quot;&gt; <br>The angle &lt;em&gt;θ&lt;/em&gt; is determined from the member slope of 3:4.<br>&lt;img src=&quot;000158.png&quot;&gt; <br>By substituting the values into the equations,<br>&lt;img src=&quot;000394.png&quot;&gt; <br>Force &lt;em&gt;F&lt;/em&gt;3 is tensile, as shown. Similarly, from the &lt;em&gt;y&lt;/em&gt;-axis,<br>&lt;img src=&quot;000036.png&quot;&gt;  <br>The negative sign shows that &lt;em&gt;F&lt;/em&gt;2 is not tensile but is a compressive force.<br><br>***The answer is $($A$)$.***<br><br>","ME_Exam,Problem_31"
"<br>:PROPERTIES:<br>:ID:       8f92c344-97b0-47d2-bf19-d42dfe32b18e<br>:END:<br><br>A shaft is subjected to loading as shown.<br>&lt;img src=&quot;000011.png&quot;&gt;  <br>The equivalent loading at point A is most nearly<br><br>$($A$)$<br><br>−250 kN, 1550 kN·m $($cw$)$<br><br>$($B$)$<br><br>250 kN, 0 kN·m<br><br>$($C$)$<br><br>250 kN, 1550 kN·m $($cw$)$<br><br>$($D$)$<br><br>350 kN, 0 kN·m<br><br>"," <br><br>The equivalent loading is the resultant force and accompanying moment. The resultant applied force,  &lt;img src=&quot;000637.png&quot;&gt;, is the algebraic sum of all applied forces at point A, as shown. Let upward force be positive.<br>&lt;img src=&quot;000787.png&quot;&gt; <br>Next, take the moments of all applied loads about A.<br>&lt;img src=&quot;000448.png&quot;&gt;  &lt;img src=&quot;000212.png&quot;&gt;  <br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_32"
"<br>:PROPERTIES:<br>:ID:       36371770-3181-46e4-a09a-b4d6a120d7f5<br>:END:<br><br>A three-dimensional space truss is subjected to a combination of loads. The truss members may be subjected to<br><br>$($A$)$<br><br>axial force only<br><br>$($B$)$<br><br>axial force and shear force<br><br>$($C$)$<br><br>axial force, shear force, and bending moment<br><br>$($D$)$<br><br>axial force, shear force, bending moment, and torsion<br><br>"," <br><br>See the *NCEES Handbook*, Statics: Statically Determinate Truss section. The trusses have pinned joints, which can transfer axial forces only. As such, truss members can be subjected to axial loads only.<br><br>***The answer is $($A$)$.***<br><br>","ME_Exam,Problem_33"
"<br>:PROPERTIES:<br>:ID:       fb462057-e77a-4368-a4a0-591ce21c045d<br>:END:<br><br>A truss tower is shown.<br>&lt;img src=&quot;000282.png&quot;&gt;  <br>At joint J, the tower carries an antenna that weighs 500 kN. The vertical reaction at support A is most nearly<br><br>$($A$)$<br><br>25.5 kN<br><br>$($B$)$<br><br>250 kN<br><br>$($C$)$<br><br>333 kN<br><br>$($D$)$<br><br>indeterminate, since the tower is indeterminate<br><br>"," <br><br>The truss tower is a rigid body, and its reactions can be determined using the equilibrium conditions<br>&lt;img src=&quot;000595.png&quot;&gt; <br>Use the sum of moments about B to find &lt;em&gt;V&lt;/em&gt;A.<br>&lt;img src=&quot;000463.png&quot;&gt; <br>Shortcut: The applied vertical load is 500 kN. Therefore, the sum of the vertical reactions at A and B is also 500 kN. Due to symmetry, the vertical reactions at supports A and B are equal. Therefore, both vertical reactions are 250 kN.<br><br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_34"
"<br>:PROPERTIES:<br>:ID:       5622257a-a25d-4039-ab40-cb35a3557bdf<br>:END:<br><br>A composite beam-slab section is shown.<br>&lt;img src=&quot;000514.png&quot;&gt;  <br>The concrete strength is 5000 psi, and the steel section is a 14 in × 48 in beam $($&lt;em&gt;F&lt;/em&gt;&lt;em&gt;y&lt;/em&gt; = 60 ksi$)$. The distance from the bottom flange to the centroid of the composite section is most nearly<br><br>$($A$)$<br><br>9.92 in<br><br>$($B$)$<br><br>10.8 in<br><br>$($C$)$<br><br>13.8 in<br><br>$($D$)$<br><br>16.4 in<br><br>"," <br><br>Material properties such as strength and modulus of elasticity are not considered in computing the centroid of a composite section. The centroid can be found by summation.<br>&lt;img src=&quot;000213.png&quot;&gt; <br>The areas of the components are<br>&lt;img src=&quot;000360.png&quot;&gt; <br>The centroid of each component is at its middepth.<br>&lt;img src=&quot;000105.png&quot;&gt; <br>The distance to the centroid of the composite section is<br>&lt;img src=&quot;000698.png&quot;&gt;  <br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_35"
"<br>:PROPERTIES:<br>:ID:       5b3d1752-5aef-42b3-9c1c-434ed826c6e7<br>:END:<br><br>Two identical steel bars are welded together, one on the top of the other. The ratio of the moment of inertia $($MOI$)$ of the welded bars to the MOI of a single bar is most nearly<br><br>$($A$)$<br><br>2<br><br>$($B$)$<br><br>4<br><br>$($C$)$<br><br>8<br><br>$($D$)$<br><br>16<br><br>"," <br><br>The MOI of a rectangular section with width &lt;em&gt;b&lt;/em&gt; and depth &lt;em&gt;d&lt;/em&gt; about its axis is determined using the formula<br>&lt;img src=&quot;000407.png&quot;&gt; <br>For the welded bars, the depth increases to 2&lt;em&gt;d&lt;/em&gt;, as shown.<br>&lt;img src=&quot;000174.png&quot;&gt;  <br>Therefore, the MOI of the welded bars is<br>&lt;img src=&quot;000308.png&quot;&gt;  <br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_36"
"<br>:PROPERTIES:<br>:ID:       1ec8b52b-7441-4183-8c9d-1ec15981eece<br>:END:<br><br>A concrete block weighing 150 lbf is resting on a plane surface. Which statements are true? Select all that apply.<br><br>$($A$)$<br><br>Limiting friction is defined as the maximum frictional force, which comes into play when a body just begins to slide over the surface of another body.<br><br>$($B$)$<br><br>The force of friction between the two surfaces increases if the contact area is reduced.<br><br>$($C$)$<br><br>The force of friction between the two surfaces decreases if the contact area is reduced.<br><br>$($D$)$<br><br>The force of friction between the two surfaces is independent of the contact area.<br><br>$($E$)$<br><br>The force of friction between the two surfaces is independent of the speed at which the block slides on the surface.<br><br>"," <br><br>See the *NCEES Handbook*, Statics: Friction section. Limiting friction is defined as the maximum frictional force, which comes into play when a body just begins to slide over the surface of another body. Thus, option A is correct.<br><br>The frictional force is a vector and is independent of the area of contact. Thus, statements B and C are incorrect, and statement D is correct.<br><br>As a body starts to slide, the force of friction remains constant at moderate speeds, but decreases slightly as the speed increases. Thus, statement E is incorrect.<br><br>***The answer is $($A$)$ and $($D$)$.***<br><br>","ME_Exam,Problem_37"
"<br>:PROPERTIES:<br>:ID:       60463cd8-84ae-469b-8bd1-46f079d08b37<br>:END:<br><br>A block weighing 500 lbf is placed on a sloping plane with a friction coefficient of 0.5. The block is connected to a cable that is in tension as shown.<br>&lt;img src=&quot;000701.png&quot;&gt;  <br>The friction coefficient between the cable and the pulley is 0.2. The minimum force, &lt;em&gt;T&lt;/em&gt;2, required to pull the block up the slope is most nearly<br><br>$($A$)$<br><br>51 lbf<br><br>$($B$)$<br><br>110 lbf<br><br>$($C$)$<br><br>250 lbf<br><br>$($D$)$<br><br>500 lbf<br><br>"," <br><br>Consider equilibrium along the &lt;em&gt;x&lt;/em&gt;-axis and &lt;em&gt;y&lt;/em&gt;-axis at impeding motion between the block and the plane, as shown. Determine the force needed to stop the block from sliding down.<br>&lt;img src=&quot;000690.png&quot;&gt; <br>For the pulley, use the belt friction formula.<br>&lt;img src=&quot;000032.png&quot;&gt;  <br>***The answer is $($A$)$.***<br><br>","ME_Exam,Problem_38"
"<br>:PROPERTIES:<br>:ID:       b9788edf-303d-42c4-a810-58a175681982<br>:END:<br><br>An asymmetrical truss is shown.<br>&lt;img src=&quot;000261.png&quot;&gt;  <br>It carries a vertical load of 10 kN at joint E. Which members in the truss have zero force?<br><br>$($A$)$<br><br>AB, EJ, JD, JC<br><br>$($B$)$<br><br>EK, FK, AB, BG<br><br>$($C$)$<br><br>BG, CH, DJ, EJ<br><br>$($D$)$<br><br>EK, DJ, CJ, CH, BH, BG<br><br>"," <br><br>Use the truss analysis method given the *NCEES Handbook*. Alternately, use the zero-force member rule, which states that the force in a member is zero if<br><br>$($a$)$ two noncollinear members are connected to a joint that has no external loads or reactions applied to it; then, the force in both members is zero, or<br><br>$($b$)$ in a three-member joint, two members are collinear, and the joint has no external loads or reactions applied to it; then, the force in the noncollinear member is zero.<br><br>**step 1: **<br><br>Since the load is applied to point E, all members $($AB, BC, CD, DE, EF$)$ along the bottom chord have nonzero force.<br><br>**step 2: **<br><br>Since the reactions at supports A and F are nonzero, the forces in the member AJ and FJ are nonzero.<br><br>**step 3: **<br><br>Apply the zero-force rule to all other members. Thus, the six zero-force members are EK, DJ, CJ, CH, BH, and BG.<br><br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_39"
"<br>:PROPERTIES:<br>:ID:       577d5cf4-dc22-4971-8717-e5242e6f431e<br>:END:<br><br>Which statement is true?<br><br>$($A$)$<br><br>Work is said to be done if force is applied and no displacement takes place.<br><br>$($B$)$<br><br>Work is said to be done if no force is applied and displacement takes place.<br><br>$($C$)$<br><br>A body is said to have energy even though it is not moving.<br><br>$($D$)$<br><br>The total energy possessed by a moving body at a constant velocity varies with time.<br><br>"," <br><br>See the *NCEES Handbook*, Dynamics: Work section. Work is defined as the product of force and distance travelled and expressed as<br>&lt;img src=&quot;000215.png&quot;&gt;  <br>In defining work, statement A has no displacement, and statement B has no force. Therefore, statements A and B are incorrect. A body can have energy even though it is not moving; it can have energy by virtue of its position. It is called potential energy. Therefore, statement C is correct. In this case, the total energy of a moving body equals its kinetic energy $($KE$)$, which is defined as<br>&lt;img src=&quot;000467.png&quot;&gt; <br>In the KE equation, the velocity, v, is constant over time. Therefore, KE also remains constant over time. Statement D is incorrect.<br><br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_40"
"<br>SCHEDULED: &lt;2024-06-25 Tue&gt;<br>:PROPERTIES:<br>:ID:       9f9f74fe-2f50-4db9-a7a8-45af3197058b<br>:DRILL_LAST_INTERVAL: 5.0<br>:DRILL_REPEATS_SINCE_FAIL: 1<br>:DRILL_TOTAL_REPEATS: 1<br>:DRILL_FAILURE_COUNT: 0<br>:DRILL_AVERAGE_QUALITY: 0.0<br>:DRILL_EASE: 2.5<br>:DRILL_LAST_QUALITY: 3<br>:DRILL_LAST_REVIEWED: [Y-06-20 Thu 15:%]<br>:END:<br><br>A 10,000 lbf vehicle traveling at 60 mph comes to a stop without skidding. The wheelbase and center of gravity of the vehicle are shown.<br>&lt;img src=&quot;000664.png&quot;&gt;  <br>The coefficient of friction is 0.35. The additional load that will be imposed on the front axle due to deceleration is most nearly<br><br>$($A$)$<br><br>1200 lbf<br><br>$($B$)$<br><br>3500 lbf<br><br>$($C$)$<br><br>6500 lbf<br><br>$($D$)$<br><br>8800 lbf<br><br>"," <br><br>The question asks for the additional load induced in the front axle. Therefore, the wheel reactions due to gravity load are excluded.<br>&lt;img src=&quot;000296.png&quot;&gt; <br>Consider the energy equation:<br>&lt;img src=&quot;000307.png&quot;&gt; <br>The force &lt;em&gt;F&lt;/em&gt; acts horizontally at the CG, which is located 3 ft above ground. Taking the moment about the rear axle B,<br>&lt;img src=&quot;000399.png&quot;&gt; <br>***The answer is $($A$)$.***<br><br>","ME_Exam,Problem_41"
"<br>:PROPERTIES:<br>:ID:       e876931c-5172-4096-ba4a-5870a757d544<br>:END:<br><br>An elevator is designed to carry a 1000 lbf load, including its self-weight. The elevator is hung by a single cable, as shown.<br>&lt;img src=&quot;000247.png&quot;&gt;  <br>The elevator accelerates upward at a constant rate of 10 ft/sec2. The service load on the cable is most nearly<br><br>$($A$)$<br><br>310 lbf<br><br>$($B$)$<br><br>690 lbf<br><br>$($C$)$<br><br>1000 lbf<br><br>$($D$)$<br><br>1300 lbf<br><br>"," <br><br>See the *NCEES Handbook*, Dynamics: Particle Kinetics section. Use Newton’s second law of motion.<br>&lt;img src=&quot;000481.png&quot;&gt; <br><br>**step 1: **<br><br>Under static condition, for equilibrium, &lt;em&gt;T&lt;/em&gt; = &lt;em&gt;W&lt;/em&gt;, where &lt;em&gt;T&lt;/em&gt; is the tension in the cable and &lt;em&gt;W&lt;/em&gt; is the total weight of the elevator.<br><br>**step 2: **<br><br>For dynamic equilibrium, the maximum tension in the cable, &lt;em&gt;T&lt;/em&gt;, occurs during the period the elevator is being accelerated upward.<br>&lt;img src=&quot;000724.png&quot;&gt;<br><br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_42"
"<br>:PROPERTIES:<br>:ID:       d156187d-e16f-4d56-bef3-e5a59b53c317<br>:END:<br><br>A 1 kip force is used to compress a spring by 4 in from its free length of 8 in. The spring acts linearly. The work done in compressing the spring an additional 4 in is most nearly<br><br>$($A$)$<br><br>2 in-kip<br><br>$($B$)$<br><br>4 in-kip<br><br>$($C$)$<br><br>6 in-kip<br><br>$($D$)$<br><br>8 in-kip<br><br>"," <br><br>The applied force, &lt;em&gt;F&lt;/em&gt;, is proportional to the spring deformation, &lt;em&gt;x&lt;/em&gt;. Therefore, the spring force-deformation relationship is<br>&lt;img src=&quot;000483.png&quot;&gt;  <br>&lt;em&gt;k&lt;/em&gt; is the spring constant. <br>&lt;img src=&quot;000751.png&quot;&gt; <br>Work done, *W,* equals force × distance traveled $($i.e., from 8 in height to 4 in$)$.<br>&lt;img src=&quot;000628.png&quot;&gt;  <br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_43"
"<br>:PROPERTIES:<br>:ID:       a004e8b8-f5b2-48be-9c6a-411985b0c772<br>:END:<br><br>A crank shaft is 50 cm long and rotates about point A, as shown.<br>&lt;img src=&quot;000696.png&quot;&gt;  <br>If the shaft is rotating at a constant angular velocity of 20 rad/s, the acceleration at its tip, B, is most nearly<br><br>$($A$)$<br><br>20 m/s2<br><br>$($B$)$<br><br>200 m/s2<br><br>$($C$)$<br><br>310 m/s2<br><br>$($D$)$<br><br>1000 m/s2<br><br>"," <br><br>The acceleration, &lt;em&gt;α&lt;/em&gt;, of a particle rotating at a distance &lt;em&gt;r&lt;/em&gt; from a fixed point has two components: tangential and radial.<br>&lt;img src=&quot;000070.png&quot;&gt; <br>The radial acceleration is<br>&lt;img src=&quot;000150.png&quot;&gt; <br>In this case, the shaft is rotating at a constant velocity, so its angular acceleration is zero. Therefore, its tangential acceleration, &lt;em&gt;α&lt;/em&gt;&lt;em&gt;t&lt;/em&gt;, is 0.<br>&lt;img src=&quot;000378.png&quot;&gt; <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_44"
"<br>:PROPERTIES:<br>:ID:       78fdddf1-4425-4986-b450-961252ebd724<br>:END:<br><br>According to Kennedy’s rule, when three bodies move relative to one another their instantaneous centers will lie on<br><br>$($A$)$<br><br>a straight line<br><br>$($B$)$<br><br>a circular curve<br><br>$($C$)$<br><br>a parabolic curve<br><br>$($D$)$<br><br>an elliptical curve<br><br>"," <br><br>Kennedy’s rule states that when three bodies move relative to one another, they have three instantaneous centers, all of which are on the straight line.<br><br>***The answer is $($A$)$.***<br><br>","ME_Exam,Problem_45"
