"Front","Back","Tags"
"<br>:PROPERTIES:<br>:ID:       b0897691-11bc-435c-ae06-737c1b28f753<br>:END:<br><br>A tollway authority at present charges $3.00 as a toll fee and is considering raising the toll fee. A total of 20,000 motorists use the road daily. It is estimated that for each $0.25 increase in the toll, 1000 fewer motorists will use the toll road. The toll fee increase that will maximize the authority’s income is most nearly<br><br>$($A$)$<br><br>$1.00<br><br>$($B$)$<br><br>$1.50<br><br>$($C$)$<br><br>$1.75<br><br>$($D$)$<br><br>$2.25<br><br>"," <br><br>This is an optimization problem in which the effect of each toll fee increment must be evaluated. From the Differential Calculus section of Mathematics in the *NCEES Handbook*, the function &lt;em&gt;y&lt;/em&gt; = &lt;em&gt;f&lt;/em&gt;$($&lt;em&gt;x&lt;/em&gt;$)$ is a maximum for &lt;em&gt;x&lt;/em&gt; = &lt;em&gt;a&lt;/em&gt; if *f′*$($&lt;em&gt;a&lt;/em&gt;$)$ = 0 and &lt;em&gt;f&lt;/em&gt; ′′$($&lt;em&gt;a&lt;/em&gt;$)$ &lt; 0.<br><br>Let &lt;em&gt;x&lt;/em&gt; be the number of $0.25 fee increases needed to fully optimize the fee.<br>&lt;img src=&quot;000516.png&quot;&gt; &lt;img src=&quot;000352.png&quot;&gt; <br>Check the second condition.<br>&lt;img src=&quot;000092.png&quot;&gt; <br>Both maxima conditions are met. The income is maximized when the authority increases the charge by 4 × $0.25 = $1.00. A graph of the optimal toll increase versus income is shown.<br>&lt;img src=&quot;000702.png&quot;&gt;  <br>***The answer is $($A$)$.***<br><br>","ME_Exam,Problem_21"
"<br>:PROPERTIES:<br>:ID:       99528083-5512-4ca5-934c-64349ece8768<br>:END:<br><br>Two alternatives for constructing a project are being considered. Alternative A costs $1 million initially and $100,000 in service and maintenance each year. Alternative B costs $1.8 million and $65,000 in service and maintenance each year. The project is expected to have no salvage value after a service life of 25 years, and the expected interest rate is zero. Which of the options should be used?<br><br>$($A$)$<br><br>alternative A<br><br>$($B$)$<br><br>alternative B<br><br>$($C$)$<br><br>either alternative A or B<br><br>$($D$)$<br><br>neither alternative A nor B<br><br>"," <br><br>The life-cycle cost equations for alternatives A and B $($in millions of dollars$)$ are<br>&lt;img src=&quot;000550.png&quot;&gt; <br>Let &lt;em&gt;t&lt;/em&gt; be the number of years after construction. The break-even point will occur when the values of the two alternatives are equal. Set the two equations equal to each other, and solve for &lt;em&gt;t&lt;/em&gt;.<br>&lt;img src=&quot;000133.png&quot;&gt; <br>After 22.86 years of service life, alternative B becomes more economical, as shown.<br>&lt;img src=&quot;000348.png&quot;&gt;  <br>As the expected life cycle of the project is 25 years, alternative B should be used.<br><br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_22"
"<br>:PROPERTIES:<br>:ID:       546c9686-b11f-4bee-a0fa-a1c53aecbf2a<br>:END:<br><br>A piece of equipment is valued at $100,000. The equipment’s value is depreciated at a rate of 10% per year. The book value after 10 years is most nearly<br><br>$($A$)$<br><br>$0<br><br>$($B$)$<br><br>$35,000<br><br>$($C$)$<br><br>$65,000<br><br>$($D$)$<br><br>$260,000<br><br>"," <br><br>The problem involves a single lump-sum investment of $100,000 now. The investment will lose its value at a rate of 10% compounded annually. Therefore, the problem requires converting the present payment value &lt;em&gt;P&lt;/em&gt; to its future worth &lt;em&gt;F&lt;/em&gt; after &lt;em&gt;n&lt;/em&gt; interest periods at an interest rate of &lt;em&gt;I&lt;/em&gt; per interest period. However, the interest rate is negative, and the value is declining since the equipment value is depreciating.<br>&lt;img src=&quot;000716.png&quot;&gt;  <br>There is no factor table provided in the *NCEES Handbook* for depreciation or declining rates. Therefore, use the relationship<br>&lt;img src=&quot;000501.png&quot;&gt; <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_23"
"<br>:PROPERTIES:<br>:ID:       4fb34501-c584-4303-8563-cd9579a153b7<br>:END:<br><br>A contractor buys equipment at a cost of $150,000. After six years, its salvage value is estimated to be $10,000. Interest on the loan for the equipment is 8%. The annual cost is most nearly<br><br>$($A$)$<br><br>$23,000<br><br>$($B$)$<br><br>$29,000<br><br>$($C$)$<br><br>$31,000<br><br>$($D$)$<br><br>$34,000<br><br>"," <br><br>Draw the timeline of cash flow as shown.<br>&lt;img src=&quot;000284.png&quot;&gt;  <br>Use the factor tables given in the Engineering Economics section of the *NCEES Handbook* to determine the annual cost.<br>&lt;img src=&quot;000002.png&quot;&gt; <br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_24"
"<br>:PROPERTIES:<br>:ID:       730154c7-edb2-45ab-8f01-d50296bb2e95<br>:END:<br><br>A circuit is shown.<br>&lt;img src=&quot;000575.png&quot;&gt;  <br>The current in the 10 Ω resistor is most nearly<br><br>$($A$)$<br><br>0.43 A<br><br>$($B$)$<br><br>1.53 A<br><br>$($C$)$<br><br>1.96 A<br><br>$($D$)$<br><br>2.50 A<br><br>"," <br><br>The circuit has two loops. Assume loop currents as &lt;em&gt;I&lt;/em&gt;1 and &lt;em&gt;I&lt;/em&gt;2, as shown. More than one path exists for current to flow in the circuit.<br>&lt;img src=&quot;000316.png&quot;&gt;  <br>Considering the conservation of energy in electrical circuits, use Kirchhoff’s voltage law $($KVL$)$. KVL states that the sum of the rises and drops in voltage around any closed path in an electrical circuit must be zero. In other words,<br>&lt;img src=&quot;000349.png&quot;&gt; <br>The loops have resistors which absorb energy. Apply Ohm’s law.<br>&lt;img src=&quot;000076.png&quot;&gt; <br>&lt;em&gt;V&lt;/em&gt; is the voltage in volts, &lt;em&gt;I&lt;/em&gt; is the current in amperes, and &lt;em&gt;R&lt;/em&gt; is the resistance in ohms. Write an equation for voltage equilibrium for each loop in voltage.<br><br>For loop 1,<br>&lt;img src=&quot;000620.png&quot;&gt; <br>For loop 2,<br>&lt;img src=&quot;000461.png&quot;&gt; <br>Solving the simultaneous equations gives &lt;em&gt;I&lt;/em&gt;1 = 1.96 A and &lt;em&gt;I&lt;/em&gt;2 = 0.43 A.<br><br>Both current values are positive, which indicates that the assumed current directions are correct. The current in 10 Ω resistor is the difference between the two currents.<br>&lt;img src=&quot;000193.png&quot;&gt; <br>***The answer is B.***<br><br>","ME_Exam,Problem_25"
"<br>:PROPERTIES:<br>:ID:       c9265a6e-cc4d-4eee-9739-5a82115e94fe<br>:END:<br><br>A circuit is shown.<br>&lt;img src=&quot;000569.png&quot;&gt;  <br>Model the circuit by a single source and a single resistor in series as shown.<br>&lt;img src=&quot;000242.png&quot;&gt;  <br>The voltage across terminals a and b is most nearly<br><br>$($A$)$<br><br>5 V<br><br>$($B$)$<br><br>10 V<br><br>$($C$)$<br><br>13 V<br><br>$($D$)$<br><br>25 V<br><br>"," <br><br>A complex circuit that has many electrical components can generally be modeled by a single source and single resistor in series. The simplified circuit is called the Thevenin equivalent circuit, as shown.<br>&lt;img src=&quot;000385.png&quot;&gt;  <br>Let &lt;em&gt;V&lt;/em&gt;eq be the equivalent voltage across terminals a and b with 20 Ω removed from the circuit. The circuit has two loops with currents &lt;em&gt;I&lt;/em&gt;1 and &lt;em&gt;I&lt;/em&gt;2 as shown.<br><br>See the *NCEES Handbook*, Electrical and Computer Engineering section. For resistors connected in series, the current in all resistors is the same, and the equivalent resistance for &lt;em&gt;n&lt;/em&gt; resistors in series is<br>&lt;img src=&quot;000731.png&quot;&gt;  <br>Apply Ohm’s law. The current is &lt;em&gt;I&lt;/em&gt; = &lt;em&gt;V&lt;/em&gt;/&lt;em&gt;R&lt;/em&gt;. Calculate the current in each loop.<br>&lt;img src=&quot;000073.png&quot;&gt;  <br>Using the conservation of energy in each loop,<br>&lt;img src=&quot;000753.png&quot;&gt; <br>The open circuit voltage &lt;em&gt;V&lt;/em&gt;eq equals &lt;em&gt;V&lt;/em&gt;ab*.*<br><br>***The answer is $($A$)$.***<br><br>","ME_Exam,Problem_26"
"<br>:PROPERTIES:<br>:ID:       f1e13982-be4d-4940-bf28-d0e3f1df16d8<br>:END:<br><br>From the following statements, select all statements that are correct about Kirchhoff’s current law $($KCL$)$.<br><br>$($A$)$<br><br>KCL is applicable to any closed path.<br><br>$($B$)$<br><br>KCL is applicable to any closed surface.<br><br>$($C$)$<br><br>KCL states that arithmetic sum of current at a node is zero.<br><br>$($D$)$<br><br>KCL states that algebraic sum of current at a node is zero.<br><br>$($E$)$<br><br>KCL requires that the clockwise direction of current should be assumed positive and counterclockwise direction should be assumed negative.<br><br>"," <br><br>See the *NCEES Handbook*, Electrical and Computer Engineering section. KCL applies to the current at any closed surface such as a node or junction. KCL does not apply to currents in a circuit. Therefore, statement B is correct, and statement A is not.<br><br>KCL states that the sum of all incoming currents equal the sum of all outgoing currents at a node. In other words, the algebraic sum of currents at a node is zero. Therefore, statement D is correct, and statement C is incorrect.<br><br>In applying KCL, it is necessary to assume a direction of current as positive. It is for a reference. The assumed direction may be clockwise or counterclockwise. Therefore, statement E is incorrect.<br><br>***The answer is $($B$)$ and $($D$)$.***<br><br>","ME_Exam,Problem_27"
"<br>SCHEDULED: &lt;2024-06-30 Sun&gt;<br>:PROPERTIES:<br>:ID:       1936b88b-3db7-42e6-9955-681bcf79a89c<br>:DRILL_LAST_INTERVAL: 7.9211<br>:DRILL_REPEATS_SINCE_FAIL: 3<br>:DRILL_TOTAL_REPEATS: 5<br>:DRILL_FAILURE_COUNT: 4<br>:DRILL_AVERAGE_QUALITY: 1.519<br>:DRILL_EASE: 1.748<br>:DRILL_LAST_QUALITY: 4<br>:DRILL_LAST_REVIEWED: [Y-06-20 Thu 15:%]<br>:END:<br><br>Two point charges are placed at points A and C. A third point charge is placed at point B in line with the other two so that it is not subject to any net force from the other two point charges. The electrical charge units are in coulombs, as shown.<br>&lt;img src=&quot;000383.png&quot;&gt;  <br>The distance AB is most nearly<br><br>$($A$)$<br><br>44 cm<br><br>$($B$)$<br><br>58 cm<br><br>$($C$)$<br><br>100 cm<br><br>$($D$)$<br><br>102 cm<br><br>"," <br><br>See the *NCEES Handbook*, Electrical and Computer Engineering section. According to the first law of electrostatics, like charges repel each other and opposite charges attract each other. According to the second law, known as Coulomb’s law, the electrostatic force on charge 2 due to charge 1 is<br>&lt;img src=&quot;000454.png&quot;&gt; <br>In this equation, &lt;em&gt;Q&lt;/em&gt;&lt;em&gt;i&lt;/em&gt; is the &lt;em&gt;i&lt;/em&gt;th point charge, &lt;em&gt;r&lt;/em&gt; is the distance between charges 1 and 2, &lt;em&gt;a&lt;/em&gt;r12 is a unit vector directed from 1 to 2, and &lt;em&gt;ε&lt;/em&gt; is the permittivity of the medium.<br><br>Since all charges in this problem are in the same medium and in a line, the charge equations between A and B and between C and B are simplified to determine &lt;em&gt;x&lt;/em&gt;, the distance AB.<br>&lt;img src=&quot;000638.png&quot;&gt; <br>Set &lt;em&gt;F&lt;/em&gt;AB and &lt;em&gt;F&lt;/em&gt;CB as equal and solve for &lt;em&gt;x&lt;/em&gt;.<br>&lt;img src=&quot;000427.png&quot;&gt; <br>***The answer is C.***<br><br>","ME_Exam,Problem_28"
"<br>:PROPERTIES:<br>:ID:       80ae227e-4513-4647-8995-764b4f320632<br>:END:<br><br>An eight-pole alternator is running at 750 rpm and supplying power to a six-pole, three-phase induction motor. The motor has a full-load slip of 4%. The full-load speed of the motor is most nearly<br><br>$($A$)$<br><br>720 rpm<br><br>$($B$)$<br><br>750 rpm<br><br>$($C$)$<br><br>780 rpm<br><br>$($D$)$<br><br>960 rpm<br><br>"," <br><br>See the *NCEES Handbook*, Electrical and Computer Engineering section. The AC motor’s synchronous speed, *ns,* is expressed as<br>&lt;img src=&quot;000619.png&quot;&gt; <br>In this equation, &lt;em&gt;f&lt;/em&gt; is the line voltage frequency in hertz, and &lt;em&gt;p&lt;/em&gt; is the number of poles.<br><br>Apply the formula in the following two steps.<br><br>**step 1: **<br><br>Determine the frequency of the three-phase current produced by the alternator.<br>&lt;img src=&quot;000209.png&quot;&gt;<br><br>**step 2: <br><br>Based on the frequency, determine the speed of the three-phase induction motor.<br>&lt;img src=&quot;000079.png&quot;&gt;<br><br>**step 3: <br><br>The difference between synchronous speed and actual speed is called &lt;em&gt;slip&lt;/em&gt;. The slip for an induction motor is<br>&lt;img src=&quot;000262.png&quot;&gt; <br>Rewrite the above equation to determine the actual rotational speed, &lt;em&gt;n&lt;/em&gt;.<br>&lt;img src=&quot;000108.png&quot;&gt;<br><br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_29"
"<br>:PROPERTIES:<br>:ID:       72ff4728-99e0-47a6-8653-a3318431e8d8<br>:END:<br><br>A bolt is being pulled by two forces A and B as shown.<br>&lt;img src=&quot;000398.png&quot;&gt;  <br>Which of the following diagrams best represents the resultant, R, graphically?<br><br>$($A$)$<br><br>&lt;img src=&quot;000546.png&quot;&gt; <br><br>$($B$)$<br><br>&lt;img src=&quot;000216.png&quot;&gt; <br><br>$($C$)$<br><br>&lt;img src=&quot;000253.png&quot;&gt; <br><br>$($D$)$<br><br>&lt;img src=&quot;000493.png&quot;&gt; <br><br>"," <br><br>A force is a vector possessing magnitude and direction. The forces are added according to the parallelogram law. A parallelogram with sides A and B represents the resultant force vector, as shown.<br>&lt;img src=&quot;000044.png&quot;&gt;  <br>Option D correctly represents the directions and magnitudes of the force vectors and their resultant.<br><br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_30"
"<br>SCHEDULED: &lt;2024-06-27 Thu&gt;<br>:PROPERTIES:<br>:ID:       0b52f11e-7454-47c2-90d7-0f24ec24a287<br>:DRILL_LAST_INTERVAL: 13.0<br>:DRILL_REPEATS_SINCE_FAIL: 3<br>:DRILL_TOTAL_REPEATS: 3<br>:DRILL_FAILURE_COUNT: 1<br>:DRILL_AVERAGE_QUALITY: 2.0<br>:DRILL_EASE: 2.65<br>:DRILL_LAST_QUALITY: 4<br>:DRILL_LAST_REVIEWED: [Y-06-11 Tue 19:%]<br>:END:<br><br>A moment couple is a system of<br><br>$($A$)$<br><br>two equal moments at the ends of a beam<br><br>$($B$)$<br><br>two equal and opposite moments at the ends of a beam<br><br>$($C$)$<br><br>two equal and opposite parallel forces<br><br>$($D$)$<br><br>two equal and opposite concurrent forces<br><br>"," <br><br>See the *NCEES Handbook*, Statics: Moments $($Couples$)$ section. A couple is defined as a system of two equal and opposite forces that are parallel to each other. As such, the forces are nonconcurrent. Therefore, option C is correct, and options A, B, and D are incorrect.<br><br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_31"
"<br>:PROPERTIES:<br>:ID:       a9c1a4a8-2e18-4dde-8f95-924004ca3bd0<br>:END:<br><br>A concrete block weighing 1200 lbf needs leveling on one edge. A crowbar is used to lift the edge, as shown.<br>&lt;img src=&quot;000562.png&quot;&gt;  <br>The downward force required at point D to lift the block is most nearly<br><br>$($A$)$<br><br>100 lbf<br><br>$($B$)$<br><br>200 lbf<br><br>$($C$)$<br><br>600 lbf<br><br>$($D$)$<br><br>800 lbf<br><br>"," <br><br>See the Statics section of the *NCEES Handbook*. Two conditions must be met for equilibrium.<br>&lt;img src=&quot;000741.png&quot;&gt; <br>The block weighs 1200 lbf. The weight acts vertically down at the centroid of the block, which is located midway between points A and B. The weight is equally split between the two corners A and B. Corner A bears against the surface below, and corner B is carried by the crowbar.<br><br>Calculate the load on the tip of the crowbar at B as<br>&lt;img src=&quot;000134.png&quot;&gt; <br>The crowbar has two arms, BC and CD. Assuming counterclockwise moment is positive, consider the moment at point C.<br>&lt;img src=&quot;000573.png&quot;&gt; <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_32"
"<br>:PROPERTIES:<br>:ID:       fda4dd37-ef87-4351-818b-0be3aecd05a0<br>:END:<br><br>A vertical pole is held by two stay cables, as shown.<br>&lt;img src=&quot;000746.png&quot;&gt;  <br>All connections are pinned. If the tension in cable AB is 100 N, the tension in cable AC is most nearly<br><br>$($A$)$<br><br>100 N<br><br>$($B$)$<br><br>120 N<br><br>$($C$)$<br><br>150 N<br><br>$($D$)$<br><br>180 N<br><br>"," <br><br>The tower is a plane determinate truss. See the Statics section of the *NCEES Handbook*. Two equilibrium conditions must be met.<br>&lt;img src=&quot;000591.png&quot;&gt; <br>For the pole AD to remain plumb, the horizontal components of the tension forces in each cable must be equal. Using the free-body diagram at joint A, resolve the forces in the &lt;em&gt;x&lt;/em&gt;- and &lt;em&gt;y&lt;/em&gt;-directions.<br>&lt;img src=&quot;000205.png&quot;&gt;  &lt;img src=&quot;000194.png&quot;&gt;  <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_33"
"<br>:PROPERTIES:<br>:ID:       c64bbe41-579d-40c4-9de4-16017ac1c264<br>:END:<br><br>The truss tower is shown. It has nine joints and 17 members. All joints are pinned, and the bars making up the X-bracings are not connected at their cross-points.<br>&lt;img src=&quot;000655.png&quot;&gt;  <br>The total degree of indeterminacy of the tower is<br><br>$($A$)$<br><br>1<br><br>$($B$)$<br><br>2<br><br>$($C$)$<br><br>3<br><br>$($D$)$<br><br>4<br><br>"," <br><br>See the *NCEES Handbook*, Civil Engineering: Stability, Determinacy, and Classification of Structures. A truss is considered stable and indeterminate if<br>&lt;img src=&quot;000114.png&quot;&gt;  <br>&lt;em&gt;m&lt;/em&gt; is the number of members, &lt;em&gt;j&lt;/em&gt; is the number of joints, and &lt;em&gt;r&lt;/em&gt; is the number of reactions. From the above inequality, the degree of indeterminacy for a truss structure can be determined as<br>&lt;img src=&quot;000230.png&quot;&gt; <br>The tower is a planar $($2-D$)$ truss with two supports. Each support can develop horizontal and vertical reactions.<br>&lt;img src=&quot;000759.png&quot;&gt;  <br>The degree of indeterminacy of the tower is<br>&lt;img src=&quot;000525.png&quot;&gt;  <br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_34"
"<br>:PROPERTIES:<br>:ID:       b40e243f-de8c-4a70-9ab3-d9ec490adab7<br>:END:<br><br>Consider a 12 in radius circular disk. Its center is located at point A. A hole of 12 in diameter is cut from the disk. The center of the hole is located at point B. The distance between A and B is 6 in.<br>&lt;img src=&quot;000237.png&quot;&gt;  <br>Where is the center of gravity of the composite disk located?<br><br>$($A$)$<br><br>at point A<br><br>$($B$)$<br><br>within segment AB<br><br>$($C$)$<br><br>left of point A, in line with segment AB<br><br>$($D$)$<br><br>somewhere else<br><br>"," <br><br>The center of gravity $($CG$)$ of a body, also called its centroid, is defined as a point where the total area of the body acts. See the *NCEES Handbook*, Statics: Centroids of Masses, Areas, Lengths, and Volumes section, for the formula to compute the CG of an area. However, the solution does not require any calculations to determine the CG of the area.<br><br>**step 1: **<br><br>Draw a sketch of the disk with the hole, as shown with the &lt;em&gt;x&lt;/em&gt;- and &lt;em&gt;y&lt;/em&gt;-axes. To locate the CG of an area, its &lt;em&gt;x&lt;/em&gt;- and &lt;em&gt;y&lt;/em&gt;-coordinates are needed. Due to symmetry about &lt;em&gt;x&lt;/em&gt;-axis, the &lt;em&gt;y&lt;/em&gt;-coordinate of the CG is zero, and thus the CG lies on the &lt;em&gt;x&lt;/em&gt;-axis.<br>&lt;img src=&quot;000053.png&quot;&gt; <br><br>**step 2: <br><br>It is known that the CG of a circle lies at its center. Therefore, the CG of a 12 in radius solid disk lies at point A, and the CG of a 6 in radius void lies at point B.<br><br>**step 3: <br><br>After the 6 in radius circular is cut out, there is more area left of point A than on the right side of point A. Therefore, the CG of the composite area shifts to the left of point A, along the &lt;em&gt;x&lt;/em&gt;-axis.<br><br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_35"
"<br>:PROPERTIES:<br>:ID:       d4c743a5-4ad5-46d6-bab7-f01af8930fa5<br>:END:<br><br>A steel girder is made from three welded plates as shown.<br>&lt;img src=&quot;000006.png&quot;&gt;  <br>The moment of inertia about the major axis of the girder is most nearly<br><br>$($A$)$<br><br>0.5 × 10−3 m4<br><br>$($B$)$<br><br>3.3 × 10−3 m4<br><br>$($C$)$<br><br>16.6 × 10−3 m4<br><br>$($D$)$<br><br>4.76 × 10−3 m4<br><br>"," <br><br>The I-shaped beam can be considered in terms of three rectangular shapes.<br><br>I-shaped section = Rectangle A – Rectangle B – Rectangle C<br><br>I-shaped section = Rectangle A – Rectangle $($B \+ C$)$<br><br>This is shown as<br>&lt;img src=&quot;000187.png&quot;&gt;  <br>The moment of inertia of a rectangular section about its axis is determined using the formula<br>&lt;img src=&quot;000685.png&quot;&gt; <br>Substituting the sizes of the two rectangles into the equation,<br>&lt;img src=&quot;000733.png&quot;&gt;  <br>Alternative method: Use the moment of inertia parallel-axis theorem.<br><br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_36"
"<br>:PROPERTIES:<br>:ID:       df64224d-75df-45fc-bcf9-ef6e7b293bed<br>:END:<br><br>Consider the belt friction formula.<br>&lt;img src=&quot;000767.png&quot;&gt; <br>Which of the following statements are true for the equation shown?<br><br>$($A$)$<br><br>The force &lt;em&gt;F&lt;/em&gt;1 is always larger than &lt;em&gt;F&lt;/em&gt;* <br><br>$($B$)$<br><br>The force &lt;em&gt;F&lt;/em&gt;2 is always larger than &lt;em&gt;F&lt;/em&gt;* <br><br>$($C$)$<br><br>The formula can be applied to friction problems where the angle of contact exceeds 360°.<br><br>$($D$)$<br><br>The formula is inapplicable to friction problems involving band brakes.<br><br>$($E$)$<br><br>The formula is inapplicable to friction problems involving ropes wrapped around a capstan that remains fixed.<br><br>"," <br><br>The belt friction formula is given in the *NCEES Handbook*, Statics: Belt Friction section.<br><br>The force &lt;em&gt;F&lt;/em&gt;1 in the formula represents the tensile force on the pulling side. It is always larger than &lt;em&gt;F&lt;/em&gt;*  Therefore, statement A is correct, and statement B is incorrect.<br><br>The formula applies to friction problems where the angle of contact may exceed 360° $($2&lt;em&gt;π&lt;/em&gt; rad$)$. If the rope is wrapped &lt;em&gt;n&lt;/em&gt; times around a post, then angle &lt;em&gt;θ&lt;/em&gt; becomes 2*πn.* Statement C is true.<br><br>The formula applies to friction problems involving band brakes. In band brakes, the band remains fixed, and the drum has impending rotation. Statement D is false.<br><br>The formula is applicable to problems involving ropes wrapped around a capstan or post. In this case, the capstan remains fixed, and the angle &lt;em&gt;θ&lt;/em&gt; may exceed 2&lt;em&gt;π&lt;/em&gt; rad. Statement E is false.<br><br>***The answer is $($A$)$ and $($C$)$.***<br><br>","ME_Exam,Problem_37"
"<br>SCHEDULED: &lt;2024-07-05 Fri&gt;<br>:PROPERTIES:<br>:ID:       9b565e62-f3dc-4dec-8ff5-dc56b47290cf<br>:DRILL_LAST_INTERVAL: 13.9932<br>:DRILL_REPEATS_SINCE_FAIL: 3<br>:DRILL_TOTAL_REPEATS: 2<br>:DRILL_FAILURE_COUNT: 0<br>:DRILL_AVERAGE_QUALITY: 5.0<br>:DRILL_EASE: 2.75<br>:DRILL_LAST_QUALITY: 4<br>:DRILL_LAST_REVIEWED: [Y-06-19 Wed 18:%]<br>:END:<br><br>Consider the ladder shown.<br>&lt;img src=&quot;000102.png&quot;&gt;  <br>Assume zero friction between the ladder and wall. The minimum coefficient of friction needed at the floor for a 200 lbf person to safely use the ladder is most nearly<br><br>$($A$)$<br><br>0.2<br><br>$($B$)$<br><br>0.3<br><br>$($C$)$<br><br>0.4<br><br>$($D$)$<br><br>0.5<br><br>"," <br><br>The position of the applied load &lt;em&gt;W&lt;/em&gt; is not given. The load can be applied anywhere between points A and B to determine the controlling condition. For the ladder to be in equilibrium, three conditions must be met, as given in the *NCEES Handbook*.<br>&lt;img src=&quot;000520.png&quot;&gt; <br>For the general condition, when both the wall and floor can develop friction and the load is located at a distance *x,* the reactions are as shown.<br>&lt;img src=&quot;000124.png&quot;&gt;  <br><br>**step 1: **<br><br>Apply the three conditions to the forces shown.<br>&lt;img src=&quot;000796.png&quot;&gt; <br><br>**step 2: <br><br>It is known that &lt;em&gt;μ&lt;/em&gt;&lt;em&gt;w&lt;/em&gt; = 0. Simplify the above equilibrium conditions.<br>&lt;img src=&quot;000392.png&quot;&gt; <br><br>**step 3: <br><br>Solve for &lt;em&gt;μ&lt;/em&gt;&lt;em&gt;f&lt;/em&gt;.<br>&lt;img src=&quot;000086.png&quot;&gt;<br><br>**step 4: <br><br>The above relationship shows that the required friction factor depends on the horizonal distance of the applied weight. It is zero when the applied load is at point B, and it is at its maximum when the load is at point A. At its maximum, the friction factor is<br>&lt;img src=&quot;000312.png&quot;&gt; <br>Thus, the minimum coefficient of friction needed at the floor to keep the ladder stable is 0.5.<br><br>***The answer is $($D$)$.***<br><br>","ME_Exam,Problem_38"
"<br>:PROPERTIES:<br>:ID:       6b812397-e7f4-47cf-9886-30fa8332b70c<br>:END:<br><br>A cantilever is carrying a point load as shown.<br>&lt;img src=&quot;000770.png&quot;&gt;  <br>The moment at support A is most nearly<br><br>$($A$)$<br><br>24 kN·m $($ccw$)$<br><br>$($B$)$<br><br>28 kN·m $($ccw$)$<br><br>$($C$)$<br><br>36 kN·m $($ccw$)$<br><br>$($D$)$<br><br>49 kN·m $($cw$)$<br><br>"," <br><br>Resolve the applied load &lt;em&gt;F&lt;/em&gt; at point C into its &lt;em&gt;x&lt;/em&gt;- and &lt;em&gt;y&lt;/em&gt;-components as shown.<br>&lt;img src=&quot;000291.png&quot;&gt; &lt;img src=&quot;000609.png&quot;&gt;  <br>Move the force system from C to B. Use the principle that any force acting at point C can be moved to point B provided that a couple is added with a moment equal to the moment of &lt;em&gt;F&lt;/em&gt; about B.<br>&lt;img src=&quot;000492.png&quot;&gt;  <br>Let counterclockwise moments be positive. The associated moment is<br>&lt;img src=&quot;000048.png&quot;&gt; <br>Similarly, move the force system from B to A.<br>&lt;img src=&quot;000169.png&quot;&gt;  <br>The resulting moment at support A is calculated as<br>&lt;img src=&quot;000367.png&quot;&gt;  <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_39"
"<br>:PROPERTIES:<br>:ID:       c66bdb3c-7361-4d25-baad-4c65f74e3d31<br>:END:<br><br>A stone is dropped from a cliff top. The stone is seen hitting the ground 2.9 s later. Neglect air resistance to the stone. The cliff height above ground is most nearly<br><br>$($A$)$<br><br>12 m<br><br>$($B$)$<br><br>32 m<br><br>$($C$)$<br><br>41 m<br><br>$($D$)$<br><br>55 m<br><br>"," <br><br>The stone’s initial velocity, &lt;em&gt;u&lt;/em&gt;, is zero. The following information is given.<br>&lt;img src=&quot;000608.png&quot;&gt; <br>Determine the distance traveled, &lt;em&gt;s&lt;/em&gt;, as<br>&lt;img src=&quot;000338.png&quot;&gt;  <br>***The answer is $($C$)$.***<br><br>","ME_Exam,Problem_40"
"<br>:PROPERTIES:<br>:ID:       b6946ad4-5fd5-4d53-8b3e-a3d8db5e615f<br>:END:<br><br>A concrete block weighing 145 lbf is resting on a concrete floor. The bearing surface of the block is 11 in square. The coefficient of friction is 0.7. The minimum force needed to slide the block is most nearly<br><br>$($A$)$<br><br>82.5 lbf<br><br>$($B$)$<br><br>102 lbf<br><br>$($C$)$<br><br>145 lbf<br><br>$($D$)$<br><br>173 lbf<br><br>"," <br><br>Given:<br>&lt;img src=&quot;000153.png&quot;&gt;  <br>Determine the impending sliding force as<br>&lt;img src=&quot;000110.png&quot;&gt;  <br>***The answer is $($B$)$.***<br><br>","ME_Exam,Problem_41"
