"Front","Back","Tags"
"A circuit is shown.<br><img src=""000569.png"">  <br>Model the circuit by a single source and a single resistor in series as shown.<br><img src=""000242.png"">  <br>The voltage across terminals a and b is most nearly<br><br>[latex](A\)[/latex]<br><br>5 V<br><br>[latex](B\)[/latex]<br><br>10 V<br><br>[latex](C\)[/latex]<br><br>13 V<br><br>[latex](D\)[/latex]<br><br>25 V","A complex circuit that has many electrical components can generally be modeled by a single source and single resistor in series. The simplified circuit is called the Thevenin equivalent circuit, as shown.<br><img src=""000385.png"">  <br>Let <em>V</em>eq be the equivalent voltage across terminals a and b with 20 Ω removed from the circuit. The circuit has two loops with currents <em>I</em>1 and <em>I</em>2 as shown.<br><br>See the <em>NCEES Handbook</em>, Electrical and Computer Engineering section. For resistors connected in series, the current in all resistors is the same, and the equivalent resistance for <em>n</em> resistors in series is<br><img src=""000731.png"">  <br>Apply Ohm’s law. The current is <em>I</em> = <em>V</em>/<em>R</em>. Calculate the current in each loop.<br><img src=""000073.png"">  <br>Using the conservation of energy in each loop,<br><img src=""000753.png""> <br>The open circuit voltage <em>V</em>eq equals <em>V</em>ab<em>.</em><br><br>**<em>The answer is [latex](A\)[/latex].</em>**","ME_Exam,Problem_26"
"From the following statements, select all statements that are correct about Kirchhoff’s current law [latex](KCL\)[/latex].<br><br>[latex](A\)[/latex]<br><br>KCL is applicable to any closed path.<br><br>[latex](B\)[/latex]<br><br>KCL is applicable to any closed surface.<br><br>[latex](C\)[/latex]<br><br>KCL states that arithmetic sum of current at a node is zero.<br><br>[latex](D\)[/latex]<br><br>KCL states that algebraic sum of current at a node is zero.<br><br>[latex](E\)[/latex]<br><br>KCL requires that the clockwise direction of current should be assumed positive and counterclockwise direction should be assumed negative.","See the <em>NCEES Handbook</em>, Electrical and Computer Engineering section. KCL applies to the current at any closed surface such as a node or junction. KCL does not apply to currents in a circuit. Therefore, statement B is correct, and statement A is not.<br><br>KCL states that the sum of all incoming currents equal the sum of all outgoing currents at a node. In other words, the algebraic sum of currents at a node is zero. Therefore, statement D is correct, and statement C is incorrect.<br><br>In applying KCL, it is necessary to assume a direction of current as positive. It is for a reference. The assumed direction may be clockwise or counterclockwise. Therefore, statement E is incorrect.<br><br>**<em>The answer is [latex](B\)[/latex] and [latex](D\)[/latex].</em>**","ME_Exam,Problem_27"
"SCHEDULED: <2024-06-30 Sun><br>:PROPERTIES:<br>:ID:       1936b88b-3db7-42e6-9955-681bcf79a89c<br>:DRILL_LAST_INTERVAL: 7.9211<br>:DRILL_REPEATS_SINCE_FAIL: 3<br>:DRILL_TOTAL_REPEATS: 5<br>:DRILL_FAILURE_COUNT: 4<br>:DRILL_AVERAGE_QUALITY: 1.519<br>:DRILL_EASE: 1.748<br>:DRILL_LAST_QUALITY: 4<br>:DRILL_LAST_REVIEWED: [Y-06-20 Thu 15:%]<br>:END:<br><br>Two point charges are placed at points A and C. A third point charge is placed at point B in line with the other two so that it is not subject to any net force from the other two point charges. The electrical charge units are in coulombs, as shown.<br><img src=""000383.png"">  <br>The distance AB is most nearly<br><br>[latex](A\)[/latex]<br><br>44 cm<br><br>[latex](B\)[/latex]<br><br>58 cm<br><br>[latex](C\)[/latex]<br><br>100 cm<br><br>[latex](D\)[/latex]<br><br>102 cm","See the <em>NCEES Handbook</em>, Electrical and Computer Engineering section. According to the first law of electrostatics, like charges repel each other and opposite charges attract each other. According to the second law, known as Coulomb’s law, the electrostatic force on charge 2 due to charge 1 is<br><img src=""000454.png""> <br>In this equation, <em>Q</em><em>i</em> is the <em>i</em>th point charge, <em>r</em> is the distance between charges 1 and 2, <em>a</em>r12 is a unit vector directed from 1 to 2, and <em>ε</em> is the permittivity of the medium.<br><br>Since all charges in this problem are in the same medium and in a line, the charge equations between A and B and between C and B are simplified to determine <em>x</em>, the distance AB.<br><img src=""000638.png""> <br>Set <em>F</em>AB and <em>F</em>CB as equal and solve for <em>x</em>.<br><img src=""000427.png""> <br>**<em>The answer is C.</em>**","ME_Exam,Problem_28"
"An eight-pole alternator is running at 750 rpm and supplying power to a six-pole, three-phase induction motor. The motor has a full-load slip of 4%. The full-load speed of the motor is most nearly<br><br>[latex](A\)[/latex]<br><br>720 rpm<br><br>[latex](B\)[/latex]<br><br>750 rpm<br><br>[latex](C\)[/latex]<br><br>780 rpm<br><br>[latex](D\)[/latex]<br><br>960 rpm","See the <em>NCEES Handbook</em>, Electrical and Computer Engineering section. The AC motor’s synchronous speed, <em>ns,</em> is expressed as<br><img src=""000619.png""> <br>In this equation, <em>f</em> is the line voltage frequency in hertz, and <em>p</em> is the number of poles.<br><br>Apply the formula in the following two steps.<br><br>*<em>step 1: </em><em><br><br>Determine the frequency of the three-phase current produced by the alternator.<br><img src=""000209.png""><br><br></em><em>step 2: <br><br>Based on the frequency, determine the speed of the three-phase induction motor.<br><img src=""000079.png""><br><br></em><em>step 3: <br><br>The difference between synchronous speed and actual speed is called </em>slip<em>. The slip for an induction motor is<br><img src=""000262.png""> <br>Rewrite the above equation to determine the actual rotational speed, </em>n<em>.<br><img src=""000108.png""><br><br></em>*<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_29"
"A bolt is being pulled by two forces A and B as shown.<br><img src=""000398.png"">  <br>Which of the following diagrams best represents the resultant, R, graphically?<br><br>[latex](A\)[/latex]<br><br><img src=""000546.png""> <br><br>[latex](B\)[/latex]<br><br><img src=""000216.png""> <br><br>[latex](C\)[/latex]<br><br><img src=""000253.png""> <br><br>[latex](D\)[/latex]<br><br><img src=""000493.png"">","A force is a vector possessing magnitude and direction. The forces are added according to the parallelogram law. A parallelogram with sides A and B represents the resultant force vector, as shown.<br><img src=""000044.png"">  <br>Option D correctly represents the directions and magnitudes of the force vectors and their resultant.<br><br>**<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_30"
"SCHEDULED: <2024-06-27 Thu><br>:PROPERTIES:<br>:ID:       0b52f11e-7454-47c2-90d7-0f24ec24a287<br>:DRILL_LAST_INTERVAL: 13.0<br>:DRILL_REPEATS_SINCE_FAIL: 3<br>:DRILL_TOTAL_REPEATS: 3<br>:DRILL_FAILURE_COUNT: 1<br>:DRILL_AVERAGE_QUALITY: 2.0<br>:DRILL_EASE: 2.65<br>:DRILL_LAST_QUALITY: 4<br>:DRILL_LAST_REVIEWED: [Y-06-11 Tue 19:%]<br>:END:<br><br>A moment couple is a system of<br><br>[latex](A\)[/latex]<br><br>two equal moments at the ends of a beam<br><br>[latex](B\)[/latex]<br><br>two equal and opposite moments at the ends of a beam<br><br>[latex](C\)[/latex]<br><br>two equal and opposite parallel forces<br><br>[latex](D\)[/latex]<br><br>two equal and opposite concurrent forces","See the <em>NCEES Handbook</em>, Statics: Moments [latex](Couples\)[/latex] section. A couple is defined as a system of two equal and opposite forces that are parallel to each other. As such, the forces are nonconcurrent. Therefore, option C is correct, and options A, B, and D are incorrect.<br><br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_31"
"A concrete block weighing 1200 lbf needs leveling on one edge. A crowbar is used to lift the edge, as shown.<br><img src=""000562.png"">  <br>The downward force required at point D to lift the block is most nearly<br><br>[latex](A\)[/latex]<br><br>100 lbf<br><br>[latex](B\)[/latex]<br><br>200 lbf<br><br>[latex](C\)[/latex]<br><br>600 lbf<br><br>[latex](D\)[/latex]<br><br>800 lbf","See the Statics section of the <em>NCEES Handbook</em>. Two conditions must be met for equilibrium.<br><img src=""000741.png""> <br>The block weighs 1200 lbf. The weight acts vertically down at the centroid of the block, which is located midway between points A and B. The weight is equally split between the two corners A and B. Corner A bears against the surface below, and corner B is carried by the crowbar.<br><br>Calculate the load on the tip of the crowbar at B as<br><img src=""000134.png""> <br>The crowbar has two arms, BC and CD. Assuming counterclockwise moment is positive, consider the moment at point C.<br><img src=""000573.png""> <br>**<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_32"
"A vertical pole is held by two stay cables, as shown.<br><img src=""000746.png"">  <br>All connections are pinned. If the tension in cable AB is 100 N, the tension in cable AC is most nearly<br><br>[latex](A\)[/latex]<br><br>100 N<br><br>[latex](B\)[/latex]<br><br>120 N<br><br>[latex](C\)[/latex]<br><br>150 N<br><br>[latex](D\)[/latex]<br><br>180 N","The tower is a plane determinate truss. See the Statics section of the <em>NCEES Handbook</em>. Two equilibrium conditions must be met.<br><img src=""000591.png""> <br>For the pole AD to remain plumb, the horizontal components of the tension forces in each cable must be equal. Using the free-body diagram at joint A, resolve the forces in the <em>x</em>- and <em>y</em>-directions.<br><img src=""000205.png"">  <img src=""000194.png"">  <br>**<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_33"
"The truss tower is shown. It has nine joints and 17 members. All joints are pinned, and the bars making up the X-bracings are not connected at their cross-points.<br><img src=""000655.png"">  <br>The total degree of indeterminacy of the tower is<br><br>[latex](A\)[/latex]<br><br>1<br><br>[latex](B\)[/latex]<br><br>2<br><br>[latex](C\)[/latex]<br><br>3<br><br>[latex](D\)[/latex]<br><br>4","See the <em>NCEES Handbook</em>, Civil Engineering: Stability, Determinacy, and Classification of Structures. A truss is considered stable and indeterminate if<br><img src=""000114.png"">  <br><em>m</em> is the number of members, <em>j</em> is the number of joints, and <em>r</em> is the number of reactions. From the above inequality, the degree of indeterminacy for a truss structure can be determined as<br><img src=""000230.png""> <br>The tower is a planar [latex](2-D\)[/latex] truss with two supports. Each support can develop horizontal and vertical reactions.<br><img src=""000759.png"">  <br>The degree of indeterminacy of the tower is<br><img src=""000525.png"">  <br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_34"
"Consider a 12 in radius circular disk. Its center is located at point A. A hole of 12 in diameter is cut from the disk. The center of the hole is located at point B. The distance between A and B is 6 in.<br><img src=""000237.png"">  <br>Where is the center of gravity of the composite disk located?<br><br>[latex](A\)[/latex]<br><br>at point A<br><br>[latex](B\)[/latex]<br><br>within segment AB<br><br>[latex](C\)[/latex]<br><br>left of point A, in line with segment AB<br><br>[latex](D\)[/latex]<br><br>somewhere else","The center of gravity [latex](CG\)[/latex] of a body, also called its centroid, is defined as a point where the total area of the body acts. See the <em>NCEES Handbook</em>, Statics: Centroids of Masses, Areas, Lengths, and Volumes section, for the formula to compute the CG of an area. However, the solution does not require any calculations to determine the CG of the area.<br><br>*<em>step 1: </em><em><br><br>Draw a sketch of the disk with the hole, as shown with the </em>x<em>- and </em>y<em>-axes. To locate the CG of an area, its </em>x<em>- and </em>y<em>-coordinates are needed. Due to symmetry about </em>x<em>-axis, the </em>y<em>-coordinate of the CG is zero, and thus the CG lies on the </em>x<em>-axis.<br><img src=""000053.png""> <br><br></em><em>step 2: <br><br>It is known that the CG of a circle lies at its center. Therefore, the CG of a 12 in radius solid disk lies at point A, and the CG of a 6 in radius void lies at point B.<br><br></em><em>step 3: <br><br>After the 6 in radius circular is cut out, there is more area left of point A than on the right side of point A. Therefore, the CG of the composite area shifts to the left of point A, along the </em>x<em>-axis.<br><br></em>*<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_35"
"A steel girder is made from three welded plates as shown.<br><img src=""000006.png"">  <br>The moment of inertia about the major axis of the girder is most nearly<br><br>[latex](A\)[/latex]<br><br>0.5 × 10−3 m4<br><br>[latex](B\)[/latex]<br><br>3.3 × 10−3 m4<br><br>[latex](C\)[/latex]<br><br>16.6 × 10−3 m4<br><br>[latex](D\)[/latex]<br><br>4.76 × 10−3 m4","The I-shaped beam can be considered in terms of three rectangular shapes.<br><br>I-shaped section = Rectangle A – Rectangle B – Rectangle C<br><br>I-shaped section = Rectangle A – Rectangle [latex](B \+ C\)[/latex]<br><br>This is shown as<br><img src=""000187.png"">  <br>The moment of inertia of a rectangular section about its axis is determined using the formula<br><img src=""000685.png""> <br>Substituting the sizes of the two rectangles into the equation,<br><img src=""000733.png"">  <br>Alternative method: Use the moment of inertia parallel-axis theorem.<br><br>**<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_36"
"Consider the belt friction formula.<br><img src=""000767.png""> <br>Which of the following statements are true for the equation shown?<br><br>[latex](A\)[/latex]<br><br>The force <em>F</em>1 is always larger than <em>F</em><em> <br><br>[latex](B\)[/latex]<br><br>The force </em>F<em>2 is always larger than </em>F** <br><br>[latex](C\)[/latex]<br><br>The formula can be applied to friction problems where the angle of contact exceeds 360°.<br><br>[latex](D\)[/latex]<br><br>The formula is inapplicable to friction problems involving band brakes.<br><br>[latex](E\)[/latex]<br><br>The formula is inapplicable to friction problems involving ropes wrapped around a capstan that remains fixed.","The belt friction formula is given in the <em>NCEES Handbook</em>, Statics: Belt Friction section.<br><br>The force <em>F</em>1 in the formula represents the tensile force on the pulling side. It is always larger than <em>F</em><em>  Therefore, statement A is correct, and statement B is incorrect.<br><br>The formula applies to friction problems where the angle of contact may exceed 360° [latex](2</em>π<em> rad\)[/latex]. If the rope is wrapped </em>n<em> times around a post, then angle </em>θ<em> becomes 2</em>πn.<em> Statement C is true.<br><br>The formula applies to friction problems involving band brakes. In band brakes, the band remains fixed, and the drum has impending rotation. Statement D is false.<br><br>The formula is applicable to problems involving ropes wrapped around a capstan or post. In this case, the capstan remains fixed, and the angle </em>θ<em> may exceed 2</em>π<em> rad. Statement E is false.<br><br></em>*<em>The answer is [latex](A\)[/latex] and [latex](C\)[/latex].</em>**","ME_Exam,Problem_37"
"SCHEDULED: <2024-07-05 Fri><br>:PROPERTIES:<br>:ID:       9b565e62-f3dc-4dec-8ff5-dc56b47290cf<br>:DRILL_LAST_INTERVAL: 13.9932<br>:DRILL_REPEATS_SINCE_FAIL: 3<br>:DRILL_TOTAL_REPEATS: 2<br>:DRILL_FAILURE_COUNT: 0<br>:DRILL_AVERAGE_QUALITY: 5.0<br>:DRILL_EASE: 2.75<br>:DRILL_LAST_QUALITY: 4<br>:DRILL_LAST_REVIEWED: [Y-06-19 Wed 18:%]<br>:END:<br><br>Consider the ladder shown.<br><img src=""000102.png"">  <br>Assume zero friction between the ladder and wall. The minimum coefficient of friction needed at the floor for a 200 lbf person to safely use the ladder is most nearly<br><br>[latex](A\)[/latex]<br><br>0.2<br><br>[latex](B\)[/latex]<br><br>0.3<br><br>[latex](C\)[/latex]<br><br>0.4<br><br>[latex](D\)[/latex]<br><br>0.5","The position of the applied load <em>W</em> is not given. The load can be applied anywhere between points A and B to determine the controlling condition. For the ladder to be in equilibrium, three conditions must be met, as given in the <em>NCEES Handbook</em>.<br><img src=""000520.png""> <br>For the general condition, when both the wall and floor can develop friction and the load is located at a distance <em>x,</em> the reactions are as shown.<br><img src=""000124.png"">  <br><br>*<em>step 1: </em><em><br><br>Apply the three conditions to the forces shown.<br><img src=""000796.png""> <br><br></em><em>step 2: <br><br>It is known that </em>μ*<em>w</em> = 0. Simplify the above equilibrium conditions.<br><img src=""000392.png""> <br><br>*<em>step 3: <br><br>Solve for </em>μ*<em>f</em>.<br><img src=""000086.png""><br><br>*<em>step 4: <br><br>The above relationship shows that the required friction factor depends on the horizonal distance of the applied weight. It is zero when the applied load is at point B, and it is at its maximum when the load is at point A. At its maximum, the friction factor is<br><img src=""000312.png""> <br>Thus, the minimum coefficient of friction needed at the floor to keep the ladder stable is 0.5.<br><br></em>*<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_38"
"A cantilever is carrying a point load as shown.<br><img src=""000770.png"">  <br>The moment at support A is most nearly<br><br>[latex](A\)[/latex]<br><br>24 kN·m [latex](ccw\)[/latex]<br><br>[latex](B\)[/latex]<br><br>28 kN·m [latex](ccw\)[/latex]<br><br>[latex](C\)[/latex]<br><br>36 kN·m [latex](ccw\)[/latex]<br><br>[latex](D\)[/latex]<br><br>49 kN·m [latex](cw\)[/latex]","Resolve the applied load <em>F</em> at point C into its <em>x</em>- and <em>y</em>-components as shown.<br><img src=""000291.png""> <img src=""000609.png"">  <br>Move the force system from C to B. Use the principle that any force acting at point C can be moved to point B provided that a couple is added with a moment equal to the moment of <em>F</em> about B.<br><img src=""000492.png"">  <br>Let counterclockwise moments be positive. The associated moment is<br><img src=""000048.png""> <br>Similarly, move the force system from B to A.<br><img src=""000169.png"">  <br>The resulting moment at support A is calculated as<br><img src=""000367.png"">  <br>**<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_39"
"A stone is dropped from a cliff top. The stone is seen hitting the ground 2.9 s later. Neglect air resistance to the stone. The cliff height above ground is most nearly<br><br>[latex](A\)[/latex]<br><br>12 m<br><br>[latex](B\)[/latex]<br><br>32 m<br><br>[latex](C\)[/latex]<br><br>41 m<br><br>[latex](D\)[/latex]<br><br>55 m","The stone’s initial velocity, <em>u</em>, is zero. The following information is given.<br><img src=""000608.png""> <br>Determine the distance traveled, <em>s</em>, as<br><img src=""000338.png"">  <br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_40"
"A concrete block weighing 145 lbf is resting on a concrete floor. The bearing surface of the block is 11 in square. The coefficient of friction is 0.7. The minimum force needed to slide the block is most nearly<br><br>[latex](A\)[/latex]<br><br>82.5 lbf<br><br>[latex](B\)[/latex]<br><br>102 lbf<br><br>[latex](C\)[/latex]<br><br>145 lbf<br><br>[latex](D\)[/latex]<br><br>173 lbf","Given:<br><img src=""000153.png"">  <br>Determine the impending sliding force as<br><img src=""000110.png"">  <br>**<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_41"
"A constant torque of 0.1 N·m is applied to an initially stationary flywheel with a moment of inertia of 3.14 kg·m2. At the end of its tenth revolution, the speed of the flywheel is most nearly<br><br>[latex](A\)[/latex]<br><br>1 rad/s<br><br>[latex](B\)[/latex]<br><br>2 rad/s<br><br>[latex](C\)[/latex]<br><br>3.14 rad/s<br><br>[latex](D\)[/latex]<br><br>31.4 rad/s","The change in kinetic energy is the work done in accelerating the flywheel from <em>ω</em>1 to <em>ω</em><em>  The work-energy formula is<br><img src=""000376.png""> <br>Given:<br><img src=""000324.png""> <img src=""000699.png""> <br>Therefore, </em>ω<em>1 = 0.<br><img src=""000706.png"">  <br></em>*<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_42"
"A car weighs 6000 lbf and is traveling east at 30 mph when it collides head on with a 15,000 lbf truck traveling west at the same speed. After the collision, the vehicles stick together. Momentum is conserved during the collision. The vehicles’ common velocity after the crash is most nearly<br><br>[latex](A\)[/latex]<br><br>8 mph to the west<br><br>[latex](B\)[/latex]<br><br>10 mph to the west<br><br>[latex](C\)[/latex]<br><br>13 mph to the west<br><br>[latex](D\)[/latex]<br><br>14 mph to the west","This is a plastic case wherein the vehicles stick together after the collision. Use the impact equation for conservation of momentum given in the Dynamics section of the <em>NCEES Handbook</em>.<br><img src=""000151.png""> <br>In this case, the velocities are equal but in opposite directions. Therefore, v2 <em>=</em> –v1. Assume the eastbound velocity [latex](v1\)[/latex] is positive.<br><img src=""000491.png""> <br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_43"
"A 4 lbf weight stretches a spring 6 in over its natural length. The undamped natural frequency of the spring vibration is most nearly<br><br>[latex](A\)[/latex]<br><br>6 rad/sec<br><br>[latex](B\)[/latex]<br><br>2<em>π</em> rad/sec<br><br>[latex](C\)[/latex]<br><br>4√3 rad/sec<br><br>[latex](D\)[/latex]<br><br>8 rad/sec","Use units of ft-lbf. The spring undamped frequency, <em>ω</em><em>n</em>, can be determined in terms of the static deflection of the system, <em>δ</em>st.<br><img src=""000270.png""> <br>The stiffness, <em>k</em>, is the force required to stretch a spring per unit length.<br><br>Use the static spring-displacement formula for constant force given in the Dynamics section of the <em>NCEES Handbook</em>.<br><img src=""000113.png""> <br>Since <em>mg</em> = <em>W</em>, the formula reduces to<br><img src=""000107.png"">  <img src=""000717.png""> <img src=""000536.png"">  <img src=""000088.png""> <br>**<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_44"
"A baseball with a mass of 149 g travels at 30 m/s and is caught by a player and brought to rest in 0.1 sec. The average force applied to bring the ball to rest is<br><br>[latex](A\)[/latex]<br><br>9.81 N<br><br>[latex](B\)[/latex]<br><br>44.7 N<br><br>[latex](C\)[/latex]<br><br>149 N<br><br>[latex](D\)[/latex]<br><br>194 N","The average force equals the change in momentum per unit time. It is expressed as<br><img src=""000160.png""> <br>In this case, the ball decelerated to a complete stop [latex](v2 = 0\)[/latex].<br><img src=""000016.png""> <br>Therefore,<br><img src=""000397.png""> <br>**<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_45"
"An asphalt pavement roller has a mass of 10,000 kg. Its wheels have a radius of gyration of 0.5 m and a mass of 5000 kg each. The diameter of each wheel is 1.1 m. The roller moves at a speed of 10 km/h. The total kinetic energy of the roller is most nearly<br><br>[latex](A\)[/latex]<br><br>15,000 N·m<br><br>[latex](B\)[/latex]<br><br>30,000 N·m<br><br>[latex](C\)[/latex]<br><br>40,000 N·m<br><br>[latex](D\)[/latex]<br><br>70,000 N·m","The total kinetic energy [latex](KE\)[/latex] of a roller includes its KE of translation and KE of rotation.<br><img src=""000064.png""> <br>The kinetic energy of translation [latex](motion\)[/latex] depends on the mass of the entire body in motion and its velocity.<br><img src=""000565.png""> <img src=""000757.png""> <img src=""000103.png""> <br>The kinetic energy of rotation depends on the mass moments of inertia of the rotating parts and their angular velocity. In this problem, the masses of the front-axle wheel and rear-axle wheel and their angular velocities are equal.<br><img src=""000176.png"">  <br>The wheel radius is<br><img src=""000722.png"">  <br>The angular velocity is<br><img src=""000445.png"">  <img src=""000374.png"">  <img src=""000470.png""> <br>**<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_46"
"A vehicle weighing 10,000 lbf traveling at 60 mph comes to a stop without skidding. The wheelbase and center of gravity of the vehicle are shown.<br><img src=""000267.png"">  <br>The deceleration is 13 ft/sec2. The coefficient of friction, <em>μ</em>, between the road and the vehicle is most nearly<br><br>[latex](A\)[/latex]<br><br>0.2<br><br>[latex](B\)[/latex]<br><br>0.4<br><br>[latex](C\)[/latex]<br><br>0.8<br><br>[latex](D\)[/latex]<br><br>1.0","The deceleration, <em>a,</em> and coefficient of friction, <em>μ</em>, are related as<br><img src=""000472.png"">  <br>Determine the coefficient of friction, <em>μ</em>, between the road and the vehicle as<br><img src=""000576.png"">  <br>**<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_47"
"An impulse force acts on a 100 kg mass sitting on an inclined plane with a slope of 3/4 as shown.<br><img src=""000104.png"">  <br>The impulse force is zero at 0 s and increases by 400 N/s.<br><img src=""000067.png"">  <br>The coefficient of friction between the block and the sloping surface is 0.2. The time it takes for the block to start moving is most nearly<br><br>[latex](A\)[/latex]<br><br>0 s<br><br>[latex](B\)[/latex]<br><br>1.33 s<br><br>[latex](C\)[/latex]<br><br>1.87 s<br><br>[latex](D\)[/latex]<br><br>9.81 s","In order for the block to move up the slope, the applied force must overcome two resisting forces: friction and gravity. Since the applied force is zero when time is zero, the block will start moving sometime later. Let time <em>t</em>1 be the moment that the block starts to move. The block’s velocity will increase with time, as shown.<br><img src=""000490.png"">  <br><br>*<em>step 1: </em><em><br><br>Use the </em>NCEES Handbook<em>, Dynamics section. Draw a free-body diagram of the forces acting on the block, resolving the forces in the </em>x<em>- and </em>y<em>-directions.<br><img src=""000545.png"">  <br>Calculate the tangential force, </em>F*<em>x</em>, and the normal force, <em>N</em>, as<br><img src=""000198.png"">  <img src=""000148.png""> <br>Calculate the friction force between the block and the sliding surface as<br><img src=""000063.png""> <br>The force-time diagram shows that the applied force increases linearly with time. The impending motion of the block will initiate when the applied force equals the sum of resisting forces.<br><img src=""000236.png""> <br><br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_48"
"A three-rod mechanism A-B-C-D is shown.<br><img src=""000422.png"">  <br>The rod AB is rotating at an angular speed of 10 rad/sec. The linear velocity at point B is most nearly<br><br>[latex](A\)[/latex]<br><br>5.0 ft/sec<br><br>[latex](B\)[/latex]<br><br>7.1 ft/sec<br><br>[latex](C\)[/latex]<br><br>35 ft/sec<br><br>[latex](D\)[/latex]<br><br>71 ft/sec","See the instantaneous center [latex](IC\)[/latex] method given in the Dynamics section of the <em>NCEES Handbook</em>. The rod AB rotates about point A, and the rod CD rotates about point D. The rod BC rotates about its IC, located at C as shown.<br><img src=""000588.png"">  <br>Determine the linear velocity at point B, v<em>B</em>, as<br><img src=""000686.png""> <br>**<em>The answer is [latex](D\)[/latex].</em>**","ME_Exam,Problem_49"
"A steel bar is pulled by a 300 kN axial force. The bar is 1 m long and has a diameter of 3 cm. Its elongation is most nearly<br><br>[latex](A\)[/latex]<br><br>1 mm<br><br>[latex](B\)[/latex]<br><br>2 mm<br><br>[latex](C\)[/latex]<br><br>5 mm<br><br>[latex](D\)[/latex]<br><br>7 mm","The material properties of steel are given in the Typical Material Properties table in the Mechanics of Materials: Material Properties section of the <em>NCEES Handbook</em>. From the Units and Conversion Factors table of the <em>NCEES Handbook</em>,<br><img src=""000172.png""> <br>The Young’s modulus of steel is<br><img src=""000278.png""> <br>The cross-sectional area of the bar is<br><img src=""000047.png""> <br>The elongation of the bar, Δ<em>L</em>, is<br><img src=""000553.png"">  <br>**<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_50"
"A 1 in diameter bolt resists a 16 kips force as shown.<br><img src=""000246.png"">  <br>The shear stress in the bolt is most nearly<br><br>[latex](A\)[/latex]<br><br>7.5 ksi<br><br>[latex](B\)[/latex]<br><br>10 ksi<br><br>[latex](C\)[/latex]<br><br>15 ksi<br><br>[latex](D\)[/latex]<br><br>20 ksi","The bolt is in double shear. The bolt shear is distributed over two cross-sectional areas of the bolt.<br><img src=""000779.png""> <br>Determine the shear stress, <em>τ</em>, in the bolt as<br><img src=""000439.png""> <br>**<em>The answer is [latex](B\)[/latex].</em>**","ME_Exam,Problem_51"
"A 6 cm square, 2 m long steel bar is loaded concentrically. The bar’s ends are pinned. Its buckling capacity is most nearly<br><br>[latex](A\)[/latex]<br><br>53 kN<br><br>[latex](B\)[/latex]<br><br>150 kN<br><br>[latex](C\)[/latex]<br><br>530 kN<br><br>[latex](D\)[/latex]<br><br>1500 kN","<em>I</em> is the moment of inertia of the section about its weak axis [latex](i.e., the <em>y</em>-axis\)[/latex]. Determine the moment of inertia of a rectangular section bending about its <em>y</em>-axis, as given in the Statics section of the <em>NCEES Handbook</em>.<br><img src=""000166.png"">  <br>The modulus of elasticity for steel is<br><img src=""000790.png"">  <br>For a pinned column loaded concentrically, use the Euler equation to determine the buckling capacity, <em>P</em>cr.<br><img src=""000643.png""> <br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_52"
"A metallic surveying tape is calibrated at 68°F. The tape is used in the field when the temperature is 98°F. The modulus of thermal expansion of the tape material is 0.0000065 in/in-°F. The measured distance is 3001.20 ft. The true distance is most nearly<br><br>[latex](A\)[/latex]<br><br>2999.32 ft<br><br>[latex](B\)[/latex]<br><br>3000.61 ft<br><br>[latex](C\)[/latex]<br><br>3001.79 ft<br><br>[latex](D\)[/latex]<br><br>3003.08 ft","The following information is given.<br><img src=""000509.png"">  <img src=""000517.png"">  <br>Determine the error induced as<br><img src=""000273.png""> <br>Due to the high temperature, the tape expanded 0.59 ft. Therefore, the measured length is less than the true length. The true distance is calculated as<br><img src=""000515.png"">  <br>**<em>The answer is [latex](C\)[/latex].</em>**","ME_Exam,Problem_53"
